"pid","meta_class","meta_town_code","meta_nbhd","meta_certified_est_bldg","meta_certified_est_land","meta_cdu","meta_deed_type","char_hd_sf","char_age","char_apts","char_ext_wall","char_roof_cnst","char_rooms","char_beds","char_bsmt","char_bsmt_fin","char_heat","char_oheat","char_air","char_frpl","char_attic_type","char_fbath","char_hbath","char_tp_plan","char_tp_dsgn","char_cnst_qlty","char_site","char_gar1_size","char_gar1_cnst","char_gar1_att","char_gar1_area","char_ot_impr","char_bldg_sf","char_repair_cnd","char_use","char_type_resd","char_attic_fnsh","char_renovation","char_porch","geo_property_city","geo_property_zip","geo_tract_pop","geo_white_perc","geo_black_perc","geo_asian_perc","geo_his_perc","geo_other_perc","geo_fips","geo_municipality","geo_ohare_noise","geo_floodplain","geo_fs_flood_factor","geo_fs_flood_risk_direction","geo_withinmr100","geo_withinmr101300","geo_school_elem_district","geo_school_hs_district","econ_tax_rate","econ_midincome","ind_large_home","ind_arms_length","predicted_sale_price"
4108,"295","76","76011",519800,122590,"Unknown","W",1066,14,2,"2","1",6,3,2,3,"1",5,1,1,3,2,1,2,2,2,2,3,2,1,1,0,2302,2,"1",3,3,1,1,"CHICAGO","60616",19889,0.48866207451355,0.227110463070039,0.206848006435718,0.0451003067021972,0.061239881341445,"14000","Chicago",0,0,1,0,"Outside","Outside","NATIONAL TEACHERS","PHILLIPS HS",6.89,102303,"FALSE","TRUE",762525.799319728
4109,"211","72","72040",114350,30000,"Unknown","W",3000,102,2,"1","1",5,3,1,1,"1",5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,1640,2,"2",2,3,1,1,"CHICAGO","60632",6238,0.0540237255530619,0.0128246232766912,0.0501763385700545,0.874639307470343,0.0166720102596986,"14000","Chicago",0,0,4,1,"Outside","Outside","SHIELDS","KELLY HS",6.934,44986,"FALSE","TRUE",123960.594285714
4110,"207","29","29033",235130,53510,"Unknown","T",8563,43,2,"1","1",6,3,3,1,"1",5,1,0,3,3,0,2,2,2,2,3,1,1,2,93,1978,2,"1",2,3,1,1,"HOFFMAN ESTATES","60192",4955,0.630272452068618,0.0211907164480323,0.2343087790111,0.0688193743693239,0.0908173562058527,"35411","Hoffman Estates",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C  15","PALATINE TOWNSHIP HIGH SCHOOL  211",10.023,116563,"FALSE","TRUE",378876.144561403
4111,"278","18","18082",200980,37540,"Unknown","W",7905,42,2,"1","1",8,4,2,3,"1",5,1,1,3,2,1,2,2,2,2,3,1,1,1,347,2216,2,"1",2,3,1,1,"BARTLETT","60103",4906,0.700774561761109,0.00570729718711781,0.164084794129637,0.103139013452915,0.050346514472075,"4013","Bartlett",0,0,1,0,"Outside","Inside","SCHOOL DISTRICT 46","SCHOOL DISTRICT 46",11.245,95265,"FALSE","TRUE",251643.761129568
4112,"208","19","19060",571120,74920,"Unknown","T",13030,4,2,"3","1",8,4,1,1,"1",5,1,2,3,4,0,2,2,2,2,5,2,1,1,0,3804,2,"1",2,3,1,1,"LEMONT","60439",5663,0.88557301783507,0.0127141091294367,0.0337277061628112,0.0492671728765672,0.0374359879922303,"42795","Lemont",0,0,1,0,"Outside","Outside","COMBINED SCHOOL DISTRICT C.C. NO. 113A","LEMONT TOWNSHIP HIGH SCHOOL  210",7.932,106656,"TRUE","TRUE",794886.295238095
4113,"203","71","71390",253870,71870,"Unknown","W",5750,53,2,"2","1",5,3,1,3,"1",5,2,0,3,1,0,2,2,2,2,1,1,2,2,0,1321,2,"1",1,3,1,1,"CHICAGO","60656",2544,0.940251572327044,0.014937106918239,0.00746855345911949,0.0373427672955975,0,"14000","Chicago",1,0,1,0,"Outside","Outside","DIRKSEN","TAFT HS",6.88477238239757,52188,"FALSE","TRUE",365419.958265583
4114,"203","77","77102",45680,48460,"Unknown","W",4125,132,2,"1","1",4,2,2,3,"1",5,2,0,3,1,0,2,2,2,2,1,1,2,2,0,1051,2,"1",1,3,1,1,"CHICAGO","60644",4653,0.0124650762948635,0.952503761014399,0.011605415860735,0.0234257468300021,0,"14000","Chicago",0,0,4,1,"Outside","Outside","HEFFERAN","MARSHALL HS",6.89,26230,"FALSE","TRUE",70523.21
4115,"234","28","28043",176610,49040,"Unknown","W",9809,35,2,"3","1",6,3,3,1,"1",5,1,1,3,2,0,2,2,2,2,3,2,1,2,0,1301,2,"1",4,3,1,1,"TINLEY PARK","60477",6444,0.876784605834885,0.0245189323401614,0.0257603972687772,0.069056486654252,0.00775915580384854,"75484","Tinley Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  140","CONSOLIDATED HIGH SCHOOL  230",11.122,99038,"FALSE","TRUE",265261.540952381
4116,"211","37","37023",43250,52660,"Unknown","W",14045,57,3,"2","1",14,8,1,2,"1",2,2,0,3,3,0,2,2,2,2,5,1,2,2,0,3916,2,"2",2,3,1,1,"DOLTON","60419",3828,0.024294670846395,0.950365726227795,0.00391849529780564,0.0188087774294671,0.00261233019853709,"20292","Dolton",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  148","THORNTON TOWNSHIP HIGH SCHOOL  205",30.059,53910,"FALSE","TRUE",199194.89015873
4117,"278","23","23050",777500,125380,"Unknown","T",8956,63,2,"3","1",9,6,3,1,"1",5,1,1,3,3,0,2,2,2,2,3,3,1,2,0,3795,2,"1",2,3,1,1,"GLENCOE","60022",6421,0.873695686030213,0.0205575455536521,0.0309920573119452,0.0693038467528422,0.0109017287026943,"29652","Glencoe",0,0,6,1,"Outside","Outside","SCH DISTRICT 35","NEW TRIER TOWNSHIP HIGH SCHOOL  203",8.481,194803,"FALSE","FALSE",1047216.37912088
4118,"202","72","72310",40050,29250,"Unknown","W",4500,72,2,"1","1",4,2,1,3,"1",5,2,0,3,1,0,2,2,2,2,7,1,2,2,0,672,2,"1",1,3,1,1,"CHICAGO","60643",2053,0.0146127618119825,0.965416463711642,0.00925474914758889,0.00194836824159766,0.017535314174379,"14000","Chicago",0,0,1,0,"Outside","Outside","WHITE","FENGER HS",6.908,58065,"FALSE","TRUE",47918.8426408512
4119,"234","24","24031",239580,49540,"Unknown","T",6193,60,2,"3","1",6,4,3,1,"1",5,2,1,3,1,1,2,2,2,2,3,2,1,2,0,1645,2,"1",4,3,1,1,"MORTON GROVE","60053",3977,0.600955494091023,0.014583857178778,0.279356298717626,0.0912748302740759,0.0241387980890118,"50647","Morton Grove",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 70","COMMUNITY HIGH SCHOOL  219",9.602,94471,"FALSE","TRUE",295630.778231293
4120,"206","23","23022",731290,366750,"Unknown","W",16300,99,2,"1","1",10,5,1,1,"1",5,1,2,2,4,2,2,2,2,2,3,1,2,2,0,4037,1,"1",2,3,1,1,"WINNETKA","60093",3662,0.869743309666849,0,0.0671764063353359,0.0234844347351174,0.076187875477881,"82530","Winnetka",0,0,1,0,"Outside","Outside","SCH DISTRICT 36","NEW TRIER TOWNSHIP HIGH SCHOOL  203",7.997,250001,"FALSE","TRUE",1336865.19047619
4121,"295","18","18010",131530,34080,"Unknown","W",3496,34,2,"1","1",6,3,1,3,"1",5,1,1,3,2,1,2,2,2,2,3,1,1,1,0,1940,2,"1",2,3,1,1,"STREAMWOOD","60107",9141,0.547970681544689,0.0219888414834263,0.185537687342741,0.233672464719396,0.0168471720818291,"73157","Streamwood",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 46","SCHOOL DISTRICT 46",10.958,95439,"FALSE","TRUE",191170.997619048
4122,"205","71","71050",313700,59810,"Unknown","W",4125,97,2,"1","1",7,4,1,1,"1",5,1,0,3,2,1,2,2,2,2,7,1,2,2,0,1862,2,"1",2,3,1,1,"CHICAGO","60646",1547,0.611506140917906,0.0193923723335488,0.1590174531351,0.176470588235294,0.0672268907563025,"14000","Chicago",0,0,1,0,"Outside","Outside","SAUGANASH","TAFT HS",6.90151661129568,79167,"FALSE","TRUE",403245.757142857
4123,"295","38","38081",99030,32030,"Unknown","W",2034,53,2,"2","2",5,3,1,3,"1",5,1,0,3,1,1,2,2,2,2,7,1,2,2,0,1168,2,"1",2,3,1,1,"MOUNT PROSPECT","60056",7037,0.59187153616598,0.00497371038794941,0.17677987778883,0.218132727014353,0.0113684808867415,"51089","Mount Prospect",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  26","ARLINGTON HTS TWNSHP H S 214",9.89,90106,"FALSE","TRUE",149282.771428571
4124,"210","39","39060",122430,21000,"Unknown","W",4000,67,2,"1","1",7,4,4,3,"1",5,2,0,1,2,0,2,2,2,2,2,1,2,2,0,1645,2,"1",5,1,1,1,"HOMETOWN","60456",4308,0.793407613741876,0.0123026926648097,0.00162488393686165,0.162256267409471,0.0436397400185701,"35866","Hometown",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  123","COMMUNITY HIGH SCHOOL  229",12.427,49359,"FALSE","TRUE",140104.204217687
4125,"207","39","39080",177260,28080,"Unknown","W",4680,57,2,"2","1",7,3,3,3,"2",5,1,0,3,1,1,2,2,2,2,1,1,1,2,0,1694,2,"1",2,3,1,1,"EVERGREEN PARK","60805",5352,0.568759342301943,0.252989536621824,0.000186846038863976,0.165732436472347,0.0239162929745889,"24634","Evergreen Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  124","COMMUNITY HIGH SCHOOL  231",13.318,71316,"FALSE","TRUE",192889.764074074
4126,"204","28","28100",301040,83750,"Unknown","T",12886,25,2,"2","1",6,3,3,3,"1",5,1,1,2,2,1,2,2,2,2,5,2,1,2,0,2651,2,"1",1,3,1,1,"ORLAND PARK","60467",8884,0.861548851868528,0.0126069338135975,0.0455875731652409,0.0557181449797389,0.0490769923457902,"56640","Orland Park",0,0,6,0,"Outside","Outside","SCHOOL DISTRICT  135","CONSOLIDATED HIGH SCHOOL  230",9.413,105942,"FALSE","TRUE",408646.87243477
4127,"211","72","72321",89610,34840,"Unknown","O",6336,111,2,"1","1",7,4,2,3,"1",5,2,0,3,2,0,2,2,2,2,1,1,2,2,0,2452,2,"2",2,3,1,1,"CHICAGO","60628",4359,0.00229410415232851,0.974076623078688,0,0.000229410415232852,0.0467997247075017,"14000","Chicago",0,0,1,0,"Outside","Outside","FERNWOOD","JULIAN HS",8.413,60755,"FALSE","TRUE",147394.383896104
4128,"203","39","39131",92890,25400,"Unknown","O",5080,79,2,"1","1",6,3,1,3,"1",5,2,0,1,1,1,2,2,2,2,3,1,2,2,0,1301,2,"1",5,1,1,1,"BLUE ISLAND","60406",4669,0.409723709573785,0.153780252730777,0.00878132362390233,0.394731205825659,0.0582565859927179,"6704","Blue Island",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 130","COMMUNITY HIGH SCHOOL  218",15.452,56331,"FALSE","TRUE",117524.574741261
4129,"278","38","38045",359130,101530,"Unknown","W",20306,28,2,"1","1",8,4,1,3,"1",5,1,1,3,2,1,2,2,2,2,3,1,1,2,0,3146,2,"1",2,3,1,1,"PROSPECT HEIGHTS","60070",4476,0.742850759606792,0.079088471849866,0.0822162645218946,0.0942806076854334,0.00312779267202859,"62016","Prospect Heights",0,0,1,0,"Outside","Outside","SCHOOL DIST 23 PROSPECT HEIGHTS","ARLINGTON HTS TWNSHP H S 214",9.72,78600,"FALSE","TRUE",477956.276051103
4130,"234","12","12044",100660,30750,"Unknown","W",8200,53,2,"3","1",8,4,3,1,"1",5,2,0,3,1,1,2,2,2,2,4,1,2,2,0,1234,2,"1",4,3,1,1,"LANSING","60438",6522,0.420729837473168,0.426096289481754,0.00919963201471941,0.119748543391598,0.036031892057651,"42028","Lansing",0,0,4,1,"Outside","Outside","SCHOOL DISTRICT  171","THORNTON TWP FRACTIONAL HIGH SCHOOL 215",17.73,51485,"FALSE","TRUE",134438.178021462
4131,"204","33","33015",457640,149460,"Unknown","T",11280,59,2,"2","1",7,3,3,1,"1",5,1,1,3,1,1,2,2,2,2,3,2,1,2,0,2330,2,"1",1,3,1,1,"RIVER FOREST","60305",5895,0.797455470737913,0.0768447837150127,0.0435962680237489,0.0687022900763359,0.0268023748939779,"64304","River Forest",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 90","CONSOLIDATED HIGH SCHOOL  200",10.646,126250,"FALSE","TRUE",628969.462857143
4132,"202","20","20030",136340,32240,"Unknown","W",4960,67,2,"2","1",5,3,2,3,"1",5,2,0,3,1,0,1,2,2,2,3,1,2,2,0,958,2,"1",1,3,1,1,"FRANKLIN PARK","60131",6452,0.523093614383137,0,0.00526968381897086,0.457687538747675,0.027898326100434,"27702","Franklin Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  83","COMMUNITY HIGH SCHOOL  212",11.986,72011,"FALSE","TRUE",184437.233084886
4133,"234","72","72312",53980,24370,"AV","T",3750,47,2,"1","1",4,2,3,1,"1",5,2,0,3,1,0,2,2,2,2,7,1,2,2,0,969,2,"1",4,3,1,1,"CHICAGO","60643",5893,0.167147463091804,0.769048023078228,0.000678771423723061,0.0573561853045987,0.011539114203292,"14000","Chicago",0,0,1,0,"Outside","Outside","ESMOND","MORGAN PARK HS",6.908,54896,"FALSE","TRUE",76482.6195600436
4134,"212","71","71110",435800,64800,"Unknown","W",2700,104,3,"2","2",13,4,1,3,"2",5,1,0,3,3,1,2,2,2,2,3,2,2,2,0,4020,2,"2",3,3,1,1,"CHICAGO","60625",1829,0.697648988518316,0.0355385456533625,0.0519409513395298,0.138873701476216,0.15199562602515,"14000","Chicago",0,0,4,1,"Outside","Inside","WATERS","AMUNDSEN HS",7.193,76809,"FALSE","TRUE",556362.716190476
4135,"203","73","73070",484240,156000,"Unknown","W",3000,117,2,"1","1",6,3,1,3,"1",5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,1159,2,"1",5,1,1,1,"CHICAGO","60618",1718,0.619324796274738,0.0209545983701979,0.0576251455180442,0.269499417927823,0.0628637951105937,"14000","Chicago",0,0,4,1,"Outside","Outside","AUDUBON","LAKE VIEW HS",6.89,109130,"FALSE","TRUE",722789.452380952
4136,"278","39","39130",344820,53110,"Unknown","O",8853,4,2,"3","1",8,4,1,3,"1",5,1,1,3,2,2,2,1,2,2,5,2,1,1,0,2811,2,"1",2,3,1,1,"OAK LAWN","60453",4368,0.655906593406593,0.0524267399267399,0.0922619047619048,0.191163003663004,0.0164835164835165,"54820","Oak Lawn",0,0,1,0,"Outside","Inside","SCHOOL DISTRICT  122","COMMUNITY HIGH SCHOOL  229",11.134,54241,"FALSE","TRUE",392569.572527472
4137,"278","74","74012",1209660,330000,"Unknown","W",3000,30,2,"2","1",10,5,1,1,"1",5,1,4,3,4,0,2,2,2,2,3,2,2,2,0,3620,2,"1",3,3,1,1,"CHICAGO","60614",3780,0.836507936507937,0.00793650793650793,0.0619047619047619,0.0455026455026455,0.0944444444444444,"14000","Chicago",0,0,1,0,"Outside","Outside","MAYER","LINCOLN PARK HS",6.89,148616,"FALSE","TRUE",1970684.28571429
4138,"203","38","38010",229160,57710,"Unknown","W",10038,56,2,"1","1",7,4,3,1,"1",5,1,1,3,2,1,2,2,2,2,3,1,1,2,0,1723,2,"1",1,3,1,1,"MOUNT PROSPECT","60056",7067,0.745295033253148,0.0157068062827225,0.202207443045139,0.0249044856374699,0.0220744304513938,"51089","Mount Prospect",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  26","ARLINGTON HTS TWNSHP H S 214",9.89,94921,"FALSE","TRUE",340677.488095238
4139,"278","77","77030",453670,79910,"Unknown","O",3134,3,2,"1","6",6,4,1,1,"1",5,1,1,3,3,1,2,2,2,2,3,1,2,2,0,2916,2,"1",3,3,1,1,"CHICAGO","60647",1794,0.319955406911929,0.160535117056856,0.0384615384615385,0.472129319955407,0.0178372352285396,"14000","Chicago",0,0,1,0,"Outside","Outside","YATES","CLEMENTE HS",6.89,55000,"FALSE","TRUE",535376.172857143
4140,"202","12","12162",22020,24750,"Unknown","T",8250,59,2,"1","1",4,2,1,1,"1",5,2,0,2,1,1,2,2,2,2,3,1,2,2,0,936,2,"1",1,3,1,1,"SAUK VILLAGE","60411",6277,0.195953480962243,0.662577664489406,0.0031862354628007,0.0920822048749403,0.086187669268759,"67769","Sauk Village",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C  168","BLOOM TOWNSHIP HIGH SCHOOL  206",15.233,45625,"FALSE","FALSE",48252.352352768
4141,"211","70","70010",178710,150430,"Unknown","O",8849,119,6,"2","2",30,18,1,3,"1",5,1,0,3,6,6,2,2,2,2,7,1,2,2,0,8670,2,"2",3,3,1,1,"CHICAGO","60637",1376,0,0.92078488372093,0,0,0.106831395348837,"14000","Chicago",0,0,1,0,"Outside","Outside","DULLES","PHILLIPS HS",6.89,31362,"FALSE","TRUE",402344.865714286
4142,"207","18","18010",90930,125340,"Unknown","W",12856,36,2,"1","1",6,3,1,3,"1",5,1,0,3,1,1,2,2,2,2,3,1,1,2,143,1530,2,"1",2,3,1,1,"STREAMWOOD","60107",7060,0.489376770538244,0.0529745042492918,0.0708215297450425,0.372946175637394,0.0277620396600567,"73157","Streamwood",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 46","SCHOOL DISTRICT 46",10.958,75682,"FALSE","TRUE",218333.038673469
4143,"295","13","13171",123440,19850,"Unknown","O",1690,50,2,"3","1",5,3,3,3,"1",5,1,0,3,2,1,2,2,2,2,3,3,1,1,0,1027,2,"1",2,3,1,1,"TINLEY PARK","60477",4291,0.784898625029131,0.0209741319039851,0.0393847587974831,0.141225821486833,0.018410626893498,"75484","Tinley Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C  146","COMMUNITY HIGH SCHOOL  228",14.44,61774,"FALSE","TRUE",130770.265306122
4144,"211","76","76030",99770,136400,"Unknown","W",3100,132,2,"3","1",8,4,4,3,"1",5,1,0,3,3,0,1,2,2,2,7,1,2,2,0,1760,2,"2",2,3,1,1,"CHICAGO","60616",4413,0.2093813732155,0.0149558123725357,0.623612055291185,0.149784726943123,0.00453206435531384,"14000","Chicago",0,0,1,0,"Outside","Outside","HEALY","TILDEN HS",6.89,34127,"FALSE","TRUE",301344.047619048
4145,"202","11","11040",129540,43860,"Unknown","W",4080,71,2,"2","1",5,3,1,3,"1",5,2,0,2,1,0,2,2,2,2,3,1,2,2,0,960,2,"1",1,1,1,1,"BERWYN","60402",4820,0.546680497925311,0.0385892116182573,0.0385892116182573,0.358091286307054,0.0360995850622407,"5573","Berwyn",0,0,1,0,"Outside","Inside","SCHOOL DISTRICT  100","BERWYN CICERO STICKNEY HIGH SCHOOL 201",15.456,53393,"FALSE","TRUE",205068.032444819
4146,"203","24","24013",218980,51560,"Unknown","W",6250,64,2,"3","1",6,3,1,3,"1",5,1,0,3,2,1,2,2,2,2,3,1,2,2,0,1508,2,"1",1,3,1,1,"NILES","60714",3634,0.75536598789213,0.0608145294441387,0.0985140341221794,0.0751238304898184,0.0173362685745735,"53000","Niles",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 71","COMMUNITY HIGH SCHOOL  219",7.25,50291,"FALSE","TRUE",304457.392199546
4147,"234","37","37183",102700,38470,"Unknown","W",8100,53,2,"3","1",6,3,3,1,"1",5,1,0,3,1,1,2,2,2,2,3,2,1,2,0,1223,2,"1",4,3,1,1,"LANSING","60438",4549,0.381622334579028,0.482963288634865,0.0285777093866784,0.094746098043526,0.0241811387118048,"42028","Lansing",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 158","THORNTON TWP FRACTIONAL HIGH SCHOOL 215",19.524,59935,"FALSE","TRUE",177321.369230769
4148,"203","77","77013",92830,25500,"Unknown","W",3000,130,2,"1","1",5,2,1,1,"1",5,2,0,1,1,0,2,2,2,2,7,1,2,2,0,1442,2,"1",5,1,1,1,"CHICAGO","60651",3934,0.0355871886120996,0.79689883070666,0,0.165734621250635,0.00355871886120996,"14000","Chicago",0,0,1,0,"Outside","Outside","BRUNSON","AUSTIN CCA HS",6.89,29917,"FALSE","TRUE",87081.801961372
4149,"205","20","20080",191260,50270,"AV","W",5586,78,2,"2","1",9,4,4,3,"1",5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1945,2,"1",2,3,1,1,"ELMWOOD PARK","60707",4125,0.783272727272727,0.0232727272727273,0.0664242424242424,0.112727272727273,0.0286060606060606,"23724","Elmwood Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT UNIT  401","SCHOOL DISTRICT UNIT  401",10.001,80208,"FALSE","TRUE",277230.369303415
4150,"204","17","17041",443000,93720,"Unknown","W",5680,98,2,"2","1",7,2,1,1,"2",5,2,1,1,2,0,2,2,2,2,3,1,2,2,0,1856,2,"1",5,1,1,1,"EVANSTON","60201",4431,0.631685849695328,0.0566463552245543,0.184157075152336,0.0941096817874069,0.0607086436470323,"24582","Evanston",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C  65","EVANSTON TOWNSHIP HIGH SCHOOL  202",8.035,36406,"FALSE","TRUE",571404.447619048
4151,"203","34","34010",160560,32810,"Unknown","W",3750,93,2,"2","1",5,2,1,3,"1",5,2,0,1,1,0,2,2,2,2,3,2,2,2,0,1064,2,"1",1,3,1,1,"NORTH RIVERSIDE","60546",5025,0.615323383084577,0.0308457711442786,0.00656716417910447,0.322786069651741,0.048955223880597,"54144","North Riverside",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 96","RIVERSIDE BROOKFIELD HIGH SCHOOL 208",10.428,63383,"FALSE","TRUE",202846.24518848
4152,"234","28","28036",197590,48120,"Unknown","W",8750,46,2,"3","1",6,3,3,1,"1",5,1,1,3,1,1,2,2,2,2,3,2,1,2,0,1460,2,"1",4,3,1,1,"ORLAND PARK","60462",3951,0.774993672487978,0.0726398380156922,0.0331561629967097,0.0860541635029107,0.0577069096431283,"56640","Orland Park",0,0,4,0,"Outside","Outside","SCHOOL DISTRICT  135","CONSOLIDATED HIGH SCHOOL  230",9.413,69342,"FALSE","TRUE",231538.630952381
4153,"234","22","22070",232760,61380,"Unknown","W",7920,59,2,"2","1",6,3,3,1,"1",5,1,0,3,2,0,2,2,2,2,3,2,1,2,0,1200,2,"1",4,3,1,1,"MORTON GROVE","60053",3700,0.604594594594595,0.00243243243243243,0.324594594594595,0.014054054054054,0.108648648648649,"50647","Morton Grove",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  63","MAINE TOWNSHIP HIGH SCHOOL  207",9.008,88287,"FALSE","TRUE",320416.80952381
4154,"207","71","71070",254700,50000,"Unknown","W",3125,3,2,"1","6",7,4,1,1,"1",5,1,0,3,3,1,2,2,2,2,3,1,2,2,0,1808,2,"1",2,3,1,1,"CHICAGO","60618",4200,0.312619047619048,0.025952380952381,0.0452380952380952,0.561666666666667,0.0864285714285714,"14000","Chicago",0,0,1,0,"Outside","Outside","MONROE","SCHURZ HS",6.919,59408,"FALSE","TRUE",398419.15047619
4155,"202","77","77013",59760,25920,"Unknown","O",3050,122,2,"1","1",3,2,2,3,"1",5,2,0,3,1,0,2,2,2,2,1,1,2,2,0,682,2,"1",1,3,1,1,"CHICAGO","60644",4161,0.0168228791155972,0.838740687334775,0,0.106945445806297,0.0749819754866619,"14000","Chicago",0,0,1,0,"Outside","Outside","NASH","MARSHALL HS",6.89,35264,"FALSE","TRUE",47643.6395234989
4156,"234","28","28031",75020,250450,"GD","W",52727,45,2,"2","1",7,3,3,1,"1",5,1,1,3,2,0,2,2,2,2,3,2,1,2,0,2145,2,"1",4,3,1,1,"ORLAND PARK","60462",6497,0.864706787748191,0.00708019085731876,0.0273972602739726,0.0861936278282284,0.0264737571186702,"56640","Orland Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  135","CONSOLIDATED HIGH SCHOOL  230",9.413,106978,"FALSE","TRUE",593273.007142857
4157,"202","21","21091",117180,23620,"Unknown","W",3780,102,2,"1","1",5,3,1,1,"1",5,2,0,3,1,0,2,2,2,2,2,1,2,2,0,943,2,"1",1,3,1,1,"BEDFORD PARK","60501",5841,0.731895223420647,0.0356103406950865,0.0102722136620442,0.222222222222222,0,"4572","Bedford Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  104","COMMUNITY HIGH SCHOOL  217",16.607,65016,"FALSE","TRUE",161533.994032425
4158,"202","70","70220",62380,30240,"Unknown","W",3780,65,2,"2","1",4,2,1,3,"1",5,1,0,3,1,0,2,2,2,2,1,1,2,2,0,894,2,"1",1,3,1,1,"CHICAGO","60628",4355,0.00206659012629161,0.979563719862227,0.00619977037887485,0.00734787600459242,0.00964408725602755,"14000","Chicago",0,0,1,0,"Outside","Outside","CULLEN","CORLISS HS",6.908,45273,"FALSE","TRUE",78401.648337708
4159,"211","77","77101",98300,45130,"Unknown","W",3841,102,2,"2","2",10,4,1,3,"2",5,2,0,3,2,0,2,2,2,2,7,1,2,2,0,2960,2,"2",2,3,1,1,"CHICAGO","60624",2422,0.0520231213872832,0.649876135425268,0.00247729149463253,0.293146160198183,0.00495458298926507,"14000","Chicago",0,0,1,0,"Outside","Outside","MORTON","ORR HS",6.89,28365,"FALSE","TRUE",160883.639367051
4160,"203","24","24081",207960,57840,"Unknown","T",6089,68,2,"3","1",5,4,3,1,"1",5,1,0,3,2,2,2,2,2,2,7,1,2,2,0,1579,2,"1",1,3,1,1,"SKOKIE","60076",3390,0.54070796460177,0.0250737463126844,0.334513274336283,0.0557522123893805,0.0855457227138643,"70122","Skokie",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 73 1/2","COMMUNITY HIGH SCHOOL  219",10.506,112565,"FALSE","TRUE",325946.622164502
4161,"205","11","11060",188390,47950,"Unknown","W",5480,81,2,"2","1",6,3,1,3,"1",5,2,0,3,1,0,2,2,2,2,2,1,2,2,0,1192,2,"1",2,3,1,1,"BERWYN","60402",4820,0.546680497925311,0.0385892116182573,0.0385892116182573,0.358091286307054,0.0360995850622407,"5573","Berwyn",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  100","BERWYN CICERO STICKNEY HIGH SCHOOL 201",15.456,53393,"FALSE","TRUE",262701.551785478
4162,"205","73","73031",353490,143750,"Unknown","W",3125,117,2,"1","1",7,4,1,3,"1",5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,1752,2,"1",2,3,1,1,"CHICAGO","60640",3061,0.624632473048023,0.11858869650441,0.111074812152891,0.115648480888598,0.0558640967004247,"14000","Chicago",0,0,1,0,"Outside","Outside","PEIRCE","SENN HS",6.89,95958,"FALSE","TRUE",567134.127904762
4163,"234","29","29070",220750,56000,"Unknown","T",11200,41,2,"2","1",6,3,3,1,"1",5,1,0,3,2,0,2,2,2,2,3,2,1,2,95,1278,2,"1",4,3,1,1,"PALATINE","60074",7272,0.7002200220022,0.022964796479648,0.116886688668867,0.151540154015402,0.0167766776677668,"57225","Palatine",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C  15","PALATINE TOWNSHIP HIGH SCHOOL  211",9.835,95089,"FALSE","TRUE",320468.421043084
4164,"205","24","24023",445840,156870,"Unknown","W",26145,64,2,"3","1",8,5,3,3,"2",5,2,1,3,2,2,2,2,2,2,3,2,1,2,0,2189,2,"1",2,3,1,1,"GLENVIEW","60025",2104,0.921102661596958,0.000475285171102662,0.0332699619771863,0.0342205323193916,0.0199619771863118,"29938","Glenview",0,1,6,1,"Outside","Outside","SCHOOL DISTRICT C C 34","NORTHFIELD TOWNSHIP HIGH SCHOOL  225",7.13,170313,"FALSE","TRUE",660554.92
